,Subj_Pred,Obj,Obj_true,PMID
506,150 cost estimates for T2DM - related clinical events were identified,[start] to [UNK] [end],[start] From these studies [end],31490989
507,This brief commentary discusses current understanding of shared biological pathways focussing,[start] the association between sex and breast cancer [end],[start] low - grade inflammation [end],30135724
508,general practitioners will treat,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] children with T2DM In many communities [end],24026917
509,insulin insensitivity is,[start] a major cause of morbidity worldwide [end],"[start] an early phenomenon partly related to obesity , pancreas beta - cell function declines gradually over time already before the onset of clinical hyperglycaemia. [end]",15823385
510,their responses were collected,[start] on the leading cause of mortality [end],[start] for analysis [end],25708055
511,all studies addressed,[start] the association between polypharmacy and all cause of mortality [end],[start] the association between polypharmacy and all - cause of drug - drug interactions [end],31376400
512,two found,[start] that [UNK] [UNK] [UNK] of [UNK] [UNK] [UNK] [end],[start] that financial incentives increased weight loss of a two choice architecture modifications had mixed effects in encouraging completion of tests [end],28755061
513,The increasing worldwide prevalence of type 2 diabetes mellitus have raised,[start] [UNK] [UNK] [end],[start] concerns about increasing health care [end],25345504
514,The serious complications associated with type 2 diabetes mellitus make,[start] the effect of [UNK] on the role of [UNK] in [UNK] [end],"[start] it essential for physicians to be aware of risk factors , [end]",18806081
515,The disease is,[start] a major cause of cancer related deaths [end],[start] a major cause of early mortality due to atherosclerosis [end],22424044
516,Nocturnal light exposure and traveling between different time zones are,[start] the leading cause of death in women [end],[start] some of the factors responsible for improper entrainment of the clock [end],25172521
517,a screening tool to estimate,[start] the basis for the application of therapies [end],[start] the risks for asymptomatic type 2 diabetes [end],17846976
518,The epidemic type,[start] the leading cause of death in the past 10 years [end],[start] 2 [end],29412061
519,The evidence is,[start] the basis for the application of therapies of cardiovascular disease in this field [end],[start] overwelming - diabetes can be prevented or delayed in high risk population through lifestyle modification or pharmacological interventions [end],16208307
520,This narrative review is based,[start] on the [UNK] of [UNK] [UNK] [UNK] [end],[start] upon the data from individual review article [end],28914196
521,dapagliflozin decrease blood glucose level by increasing urinary glucose excretion are associated,[start] with cardiovascular disease [end],[start] with weight loss [end],28093996
522,the high prevalence of obesity are,[start] [UNK] [UNK] [UNK] [end],[start] the primary problems setting the stage for a lifetime of health complications for many of today 's youth [end],17700350
523,a complex disease caused,[start] by the age of [UNK] [UNK] [UNK] [end],[start] by multiple genetic loci in interplay with environmental factors [end],31500825
524,A strong family history of obesity identify,[start] the risk of microvascular complications [end],[start] those individuals [end],11800065
525,the challenges faced to be considered,[start] for the development of t1d [end],[start] while designing future diabetes prevention strategies [end],28914196
526,"ROTEM using different activators for the intrinsic systems of coagulation cascade ( intrinsic TEM - INTEM , extrinsic TEM - EXTEM , FIBTEM ) was used",[start] to provide a brief review of the literature with regard to the impact of partners illness beliefs on diabetes distress,[start] to measure the coagulation time [end],16988549
527,Fisher summarize,[start] the prognostic in the treatment of cardiovascular disease [end],[start] the clinical presentation In this article [end],16329529
528,sedentary lifestyle affect differently,[start] disease [end],[start] risk [end],27159875
529,the role play,[start] a good understanding of the human nature of the cause of [UNK] [end],[start] in the development of T2D [end],22540253
530,Providing mere knowledge about these risk factors might not be,[start] to provide the child with the skills necessary to manage diabetes over [end],[start] sufficient in this particular ethnic group [end],28914196
531,"""""""""""""""""""""""""""""""Genomics data together with the potential of other """""""""""""""""""""""""""""""" Omics"""""""""""""""""""""""""""""" will lead",[start] that [UNK] [end],[start] to diabetes care improvement in the context of personalized medicine in the near future [end],28282717
532,Participants completed a baseline survey after receiving,[start] [UNK] [end],[start] results [end],24292896
533,Physiological aspects of FDM well studied,[start] in [UNK] [end],[start] in the cat [end],16804198
534,an optimal exercise programme for individuals with type 2 diabetes mellitus should include,[start] [UNK] [UNK] [end],[start] components that improve muscular strength [end],10418073
535,Coronary angioplasty / stenting is recommended,[start] for [UNK] to the [UNK] of [UNK] [end],[start] for diabetic patients with acute myocardial infarctions [end],30409037
536,macrovascular complications increase,[start] that compared to conventional therapy intensive glycemic mortality levels of wheeze in the past year [end],[start] mortality in patients with diabetes mellitus [end],11393500
537,The study of type 2 diabetes has been driven,[start] by advances in [UNK] studies enabling new insights into development of complications [end],[start] by advances in human genetics enabling new insights into progression [end],29699867
538,Diabetes can lead,[start] to the most common cancer in the [UNK] of [UNK] [end],"[start] to several complications , including musculoskeletal impairments [end]",31775555
539,appointments do not need,[start] to be aware of the increased risk of [UNK] [end],[start] to be limited to the morning [end],20956395
540,2 diabetes mellitus ( formerly called non-insulin-dependent diabetes causes,[start] death [end],[start] lipid metabolism impaired insulin secretion [end],10348076
541,intensive glucose control in type 2 diabetes can reduce,[start] the association between polypharmacy and all cause of mortality [end],[start] the incidence of macrovascular events in these patients [end],21034605
