21689660	Acquired cardiovascular diseases such as coronary heart disease , peripheral artery disease and related vascular problems contribute to more than one - third of worldwide morbidity and mortality.	contribute	Acquired cardiovascular diseases such as coronary heart disease	to more than one - third of worldwide mortality	1	1			
23802882	Islam faith is predictor for CAM use among Type 2 DM patients.	is predictor for	Islam faith	CAM use	1	1			
32558805	In response to advances in prostate imaging and evidence suggesting that the prognosis in prostate cancer is related to the index lesion , many patients have begun to opt for focal therapy , which targets a lesion rather than the entire prostate.	targets	focal therapy	a lesion rather than the entire prostate	1	1			
24120308	These recommendations seek to bring the complex setting of fitness for work evaluation to pulmonologists and thoracic surgeons , providing action guidelines that allow them to advise their own patients about their incorporation into working life.	seek	These recommendations	to bring the complex setting of fitness for work evaluation to pulmonologists , providing action guidelines	1	1			
32342453	T1DM Patients and specialist physician need to fully understand the effects of exercise on metabolism and implement individualized exercise programs.	need to implement	specialist physician	individualized exercise programs	1	1			
1775816	Bilateral breast cancer has a cumulative incidence of 7 % to 20 % in patients with primary operable breast cancer , and the majority of these lesions are metachronous.	has	Bilateral breast cancer	a cumulative incidence of 7 % to 20 % in patients with primary operable breast cancer	1	1			
9095456	Gender , smoking , entry age , antihypertensive medication use , hemoglobin , body mass index , systolic blood pressure , and diastolic blood pressure were significant determinants of the age at which cardiovascular disease develops.	were	hemoglobin	significant determinants of the age	1	1			
23537487	Mechanistic studies have shown that poor health behaviors , such as physical inactivity , medication nonadherence , and smoking , strongly contribute to this association.	strongly contribute	poor health behaviors , such as physical inactivity	to this association	1	1			
20920447	Consequently , in 1990 , the Insulin - Dependent Diabetes Mellitus Sardinia Project was launched in order to map the geographical distribution of T1DM in the island and to investigate preclinical phases of T1DM in a large cohort of people genetically at risk.	was launched	the Insulin - Dependent Diabetes Mellitus Sardinia Project	in order	in 1990	1	1		
21405971	Indeed , purely morphological criteria seem to be insufficient for distinguishing lung cancer from benign nodules at early stages with sufficient confidence , therefore false positives undergoing surgical resection frequently occur.	undergoing	false positives	surgical resection	1	1			
32918127	Further study is needed into immunological manipulation of NK cells which may lead to improved colorectal cancer survival.	may lead	NK cells	to improved colorectal cancer survival	1	1			
19564886	Most of these genetic loci are associated with the insulin secretion pathway rather than insulin resistance.	are associated	Most of these genetic loci	with the insulin secretion pathway rather than insulin resistance	1	1			
8069599	Presented in this paper are the epidemiology , pathogenesis , diagnosis and treatment of lung cancer in China , which is intended to promote mutual understanding and to facilitate cooperation and research , so as to upgrade the effective control of lung cancer.	to promote	the pathogenesis of lung cancer in China	mutual understanding	1	1			
